Age,DistanceFromHome,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,Education_Below College,Education_College,Education_Doctor,Education_Master,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
29,19,1,99500,1.0,20,0,3.0,3,3,1,2,3,4,1.0,4.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
54,9,2,20930,3.0,19,0,36.0,2,10,0,9,3,3,4.0,4.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
31,21,2,99800,1.0,12,0,6.0,1,6,0,1,3,3,3.0,1.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
31,24,1,38940,1.0,12,0,10.0,3,10,1,8,4,3,3.0,1.0,3.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
59,3,1,40510,5.0,16,3,13.0,3,6,0,5,3,3,3.0,4.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
43,11,3,168350,3.0,17,1,25.0,3,8,0,7,3,3,3.0,4.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
49,14,2,62300,2.0,14,0,23.0,2,1,0,0,2,3,1.0,3.0,4.0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
36,5,1,47170,1.0,19,1,12.0,3,11,0,7,3,3,3.0,2.0,2.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
48,1,2,132370,5.0,13,1,7.0,2,1,0,0,4,3,4.0,2.0,2.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
27,6,2,37550,1.0,19,0,5.0,2,5,0,3,3,3,1.0,3.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29,17,1,65820,1.0,19,1,6.0,3,6,1,0,3,3,3.0,4.0,3.0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
48,1,2,74060,6.0,14,2,25.0,2,1,0,0,3,3,4.0,4.0,4.0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
29,3,2,48050,3.0,16,1,9.0,2,7,1,7,3,3,4.0,4.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,9,2,27410,0.0,15,1,2.0,3,1,0,0,3,3,3.0,3.0,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
44,4,1,42620,7.0,18,0,26.0,2,22,3,10,3,3,2.0,2.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33,8,2,161840,0.0,13,1,10.0,2,9,0,8,4,3,4.0,3.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,2,3,115570,1.0,22,0,1.0,0,1,0,1,3,4,2.0,4.0,3.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
23,2,3,18780,1.0,13,1,1.0,2,1,0,1,3,3,4.0,3.0,3.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
25,1,1,109320,1.0,11,1,1.0,3,1,1,0,3,3,3.0,4.0,3.0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
26,9,2,68110,1.0,11,1,8.0,4,8,2,2,3,3,3.0,4.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
45,12,2,43060,2.0,11,2,26.0,3,24,1,11,3,3,1.0,2.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
55,27,2,48590,1.0,24,1,34.0,3,33,15,0,4,4,4.0,2.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,20,4,53370,1.0,14,1,2.0,2,2,2,2,3,3,1.0,3.0,1.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
46,1,1,23400,2.0,13,1,26.0,2,11,0,8,1,3,4.0,2.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
34,13,3,74910,0.0,14,1,4.0,3,3,0,2,2,3,3.0,1.0,3.0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
51,14,2,105270,4.0,14,0,31.0,3,29,11,10,3,3,4.0,2.0,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
59,4,2,165950,6.0,21,1,25.0,2,9,5,4,3,4,4.0,4.0,2.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
34,14,3,88340,4.0,13,1,15.0,1,11,5,10,3,3,3.0,2.0,4.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
28,2,1,55770,0.0,19,0,5.0,3,4,0,2,3,3,4.0,3.0,2.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
44,3,2,47070,1.0,17,0,26.0,4,25,14,13,1,3,3.0,1.0,2.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
34,1,2,24000,4.0,18,1,14.0,3,10,1,8,3,3,3.0,2.0,4.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
35,9,4,98240,0.0,19,0,4.0,2,3,2,2,3,3,3.0,3.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
42,23,1,64470,6.0,13,0,18.0,3,1,0,0,3,3,2.0,2.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
43,7,1,195020,3.0,18,2,23.0,3,21,15,17,4,3,4.0,4.0,4.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
36,2,1,27250,9.0,21,1,18.0,4,16,5,12,2,4,3.0,2.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
44,21,2,62720,1.0,19,1,10.0,3,10,0,5,3,3,1.0,4.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28,2,2,21270,1.0,14,0,2.0,3,2,2,2,3,3,4.0,4.0,3.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
51,21,2,182000,0.0,17,0,8.0,3,7,7,7,3,3,2.0,3.0,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
30,2,1,20960,7.0,11,3,10.0,2,8,1,7,3,3,3.0,3.0,3.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
29,29,1,28860,3.0,13,0,10.0,4,7,7,7,3,3,2.0,3.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28,1,2,20330,2.0,15,1,5.0,5,3,1,2,3,3,4.0,1.0,2.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25,18,1,36220,1.0,25,0,2.0,0,2,2,1,3,4,4.0,2.0,2.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
32,10,1,42330,1.0,11,0,10.0,5,10,0,8,3,3,3.0,4.0,4.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
45,19,3,36810,3.0,17,1,22.0,2,0,0,0,3,3,2.0,2.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
39,29,1,54600,6.0,13,2,21.0,3,19,15,2,3,3,3.0,2.0,3.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,27,2,21870,1.0,18,1,2.0,1,2,2,2,1,3,1.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
32,5,1,96020,1.0,13,1,10.0,3,10,1,1,3,3,4.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
39,18,2,28360,0.0,20,0,6.0,3,5,0,3,2,4,3.0,1.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
30,9,4,40890,0.0,18,0,10.0,2,9,6,7,4,3,1.0,4.0,3.0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
36,1,2,166270,3.0,12,0,10.0,5,7,1,7,2,3,4.0,3.0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
46,4,1,26190,6.0,12,1,10.0,3,7,5,7,2,3,4.0,1.0,4.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
28,1,5,56790,0.0,13,0,10.0,2,9,7,5,2,3,3.0,4.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
50,20,5,154020,4.0,21,0,25.0,3,3,1,2,2,4,4.0,1.0,3.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
40,8,1,59850,2.0,13,3,9.0,1,5,1,0,2,3,4.0,2.0,3.0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
52,3,3,25790,9.0,19,1,10.0,1,8,7,7,3,3,2.0,2.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
30,6,1,30410,1.0,11,1,9.0,2,9,0,8,2,3,2.0,1.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
39,26,2,34470,0.0,14,0,9.0,5,8,1,7,3,3,1.0,3.0,3.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
31,1,1,195130,1.0,12,1,10.0,1,10,9,6,2,3,4.0,3.0,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
41,6,1,27730,1.0,11,0,19.0,3,19,11,9,3,3,3.0,2.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,3,1,71040,1.0,14,1,3.0,3,3,2,2,3,3,4.0,2.0,4.0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
44,5,1,63220,4.0,11,1,10.0,2,3,1,2,3,3,1.0,1.0,4.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
42,4,2,20830,0.0,12,2,21.0,3,20,2,10,2,3,3.0,3.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
55,11,2,83810,4.0,15,1,23.0,3,19,9,11,3,3,4.0,3.0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
56,3,3,26910,6.0,16,1,36.0,6,7,7,7,3,3,4.0,2.0,3.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
40,1,1,42860,9.0,15,0,6.0,6,4,0,0,3,3,3.0,3.0,3.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
34,3,2,26590,0.0,24,3,10.0,2,9,1,6,3,4,4.0,4.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
40,4,2,94340,1.0,13,1,9.0,3,9,8,8,2,3,3.0,4.0,3.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
41,1,2,55610,0.0,11,0,10.0,2,9,1,7,2,3,3.0,1.0,3.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,66460,1.0,13,1,9.0,2,9,1,1,2,3,3.0,3.0,3.0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
51,18,4,77250,1.0,13,1,33.0,2,33,0,10,3,3,3.0,2.0,3.0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
38,2,1,107250,3.0,18,0,11.0,5,7,1,7,2,3,2.0,1.0,3.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,4,2,88470,1.0,16,0,10.0,3,10,9,6,4,3,3.0,1.0,4.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
25,6,4,20450,3.0,19,0,7.0,3,3,1,2,3,3,4.0,4.0,2.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
58,1,2,10090,7.0,13,2,31.0,3,10,5,9,4,3,3.0,1.0,2.0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
40,14,1,33480,3.0,22,0,7.0,2,4,0,3,1,4,2.0,2.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
36,16,1,12810,2.0,11,0,17.0,2,15,6,13,3,3,1.0,1.0,2.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
48,2,2,28190,1.0,20,0,11.0,2,10,0,8,2,4,4.0,4.0,3.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
27,2,2,48510,8.0,18,0,5.0,2,1,0,0,3,3,3.0,4.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
51,4,3,40280,3.0,14,0,29.0,3,5,0,3,3,3,4.0,2.0,2.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
18,1,2,27200,1.0,22,1,0.0,2,0,0,0,3,4,4.0,4.0,2.7614364135407135,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
35,1,2,81200,0.0,13,0,10.0,2,9,0,0,2,3,4.0,4.0,3.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
27,26,1,46470,3.0,17,0,8.0,3,6,0,0,4,3,4.0,4.0,3.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
55,19,1,46800,6.0,14,3,24.0,0,19,3,8,4,3,1.0,3.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
56,24,2,32210,4.0,15,2,33.0,2,19,15,9,3,3,4.0,2.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
34,1,2,86210,1.0,17,1,5.0,1,5,0,0,3,3,1.0,3.0,3.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40,3,2,45770,5.0,11,1,15.0,3,12,11,8,2,3,2.0,3.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
34,5,1,45530,4.0,18,1,10.0,2,8,7,7,4,3,2.0,3.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
31,2,2,53960,7.0,17,1,3.0,2,1,0,0,1,3,3.0,4.0,4.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
35,1,1,67960,0.0,13,0,5.0,2,4,3,2,3,3,4.0,3.0,2.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
38,7,2,76250,1.0,15,0,4.0,2,4,0,3,2,3,4.0,3.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34,10,2,74120,1.0,24,0,14.0,4,14,4,11,3,4,3.0,4.0,4.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
28,2,2,111590,1.0,12,0,5.0,2,5,0,4,3,3,3.0,1.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,15,2,49600,1.0,15,0,10.0,3,10,6,7,2,3,4.0,3.0,2.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
39,17,2,104750,3.0,11,1,8.0,3,5,1,4,3,3,1.0,4.0,4.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
51,20,2,148140,2.0,11,1,14.0,2,4,3,2,2,3,2.0,2.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
41,1,4,191410,3.0,12,1,12.0,2,6,3,3,3,3,4.0,4.0,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
37,2,1,54050,7.0,15,0,8.0,3,6,1,3,4,3,3.0,3.0,3.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
33,2,1,87930,6.0,17,0,8.0,2,5,1,2,3,3,2.0,4.0,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
32,1,5,191890,0.0,12,1,4.0,3,3,1,2,3,3,3.0,2.0,2.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
39,29,2,38750,3.0,15,0,13.0,3,6,0,5,3,3,3.0,3.0,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
25,7,1,22160,2.0,13,3,6.0,2,3,1,2,2,3,1.0,3.0,2.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
52,2,2,117130,2.0,14,0,24.0,2,5,0,2,3,3,4.0,3.0,2.0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43,2,1,78610,1.0,14,2,20.0,1,20,1,8,3,3,1.0,3.0,1.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
27,2,1,37080,1.0,16,2,6.0,2,6,4,4,3,3,4.0,4.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
27,2,1,137700,1.0,18,1,8.0,3,8,7,7,4,3,4.0,3.0,3.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26,2,3,53040,0.0,20,1,5.0,2,4,1,1,3,4,1.0,4.0,3.0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
42,23,3,26420,0.0,13,1,21.0,3,20,0,9,3,3,2.7236031927023947,1.0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52,5,1,27590,9.0,18,1,12.0,6,5,0,4,3,3,3.0,1.0,1.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,20,2,68040,4.0,13,1,8.0,1,3,0,2,3,3,1.0,3.0,3.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
35,6,2,61420,2.0,15,1,10.0,2,2,2,2,3,3,3.0,4.0,3.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
25,1,2,25000,4.0,14,2,7.0,2,3,0,2,1,3,1.0,4.0,2.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
26,29,1,63890,0.0,22,0,8.0,2,7,0,7,2,4,3.0,1.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
29,9,1,111030,1.0,12,0,10.0,5,10,0,9,2,3,2.0,1.0,2.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
49,6,2,23420,3.0,18,0,20.0,2,4,1,3,3,3,1.0,1.0,3.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29,3,2,68110,0.0,15,1,9.0,2,8,7,7,3,3,3.0,4.0,3.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
54,1,2,22970,6.0,18,2,29.0,2,20,12,7,2,3,4.0,4.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
58,22,2,24500,3.0,12,1,32.0,2,9,1,5,3,3,4.0,1.0,3.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55,7,3,50930,2.0,16,1,31.0,3,7,0,0,3,3,2.0,4.0,4.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,1,2,53090,3.0,13,0,15.0,5,5,0,1,3,3,1.0,2.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
31,4,2,30570,1.0,19,0,1.0,3,1,0,0,3,3,2.0,3.0,3.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
30,3,3,51210,7.0,13,0,8.0,4,3,0,2,3,3,4.0,1.0,3.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31,1,1,168560,3.0,12,1,9.0,3,3,1,0,3,3,1.0,2.0,4.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
34,2,5,26860,5.0,11,0,10.0,3,4,1,3,4,3,4.0,1.0,3.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,20,1,61800,1.0,14,1,1.0,2,1,0,0,1,3,1.0,2.0,4.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
27,11,4,66320,0.0,16,0,6.0,3,5,1,4,3,3,2.0,1.0,4.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
36,1,2,35050,1.0,12,2,10.0,2,10,1,8,2,3,1.0,4.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
36,24,3,63970,4.0,14,1,11.0,3,3,0,2,3,3,3.0,1.0,2.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
47,23,2,62740,7.0,14,2,17.0,0,6,1,2,3,3,1.0,4.0,2.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25,16,2,198590,3.0,19,0,6.0,3,3,2,2,2,3,1.0,1.0,3.0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
37,8,1,75870,0.0,22,1,7.0,5,6,1,3,3,4,3.0,3.0,1.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
56,10,2,42580,2.0,16,0,5.0,2,3,1,0,3,3,1.0,1.0,4.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
47,3,2,43640,3.0,11,1,26.0,3,20,5,6,3,3,1.0,3.0,4.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
24,5,1,43350,1.0,15,1,5.0,5,5,0,3,3,3,4.0,3.0,3.0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
32,4,1,53260,4.0,14,1,7.0,2,4,0,3,3,3,4.0,4.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
34,9,1,32800,5.0,13,0,7.0,3,5,0,2,3,3,4.0,2.0,2.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
41,26,3,54850,2.0,17,2,7.0,2,4,0,3,3,3,2.0,3.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
40,3,1,43420,3.0,11,1,11.0,6,8,0,7,2,3,3.0,3.0,4.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31,16,2,27820,1.0,19,1,13.0,5,13,9,9,3,3,1.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
46,18,1,59800,4.0,11,1,28.0,2,7,4,3,3,3,1.0,4.0,4.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
39,2,2,43810,2.0,15,2,11.0,1,1,0,0,2,3,1.0,1.0,4.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
31,2,2,25720,1.0,13,3,10.0,3,10,4,7,3,3,3.0,2.0,3.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
45,10,1,38330,2.0,14,0,24.0,1,7,0,7,3,3,2.0,1.0,3.0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31,16,3,42440,9.0,13,0,8.0,3,3,0,2,3,3,4.0,2.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
31,7,1,65000,6.0,23,1,7.0,5,2,2,2,3,4,2.0,4.0,1.0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
45,1,1,184300,4.0,12,1,10.0,5,3,1,2,3,3,2.0,4.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48,24,2,16010,4.0,12,0,15.0,3,2,2,2,3,3,3.0,1.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
